Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Senior QA Engineer,-1,"About Netskope


Today, there's more data and users outside the enterprise than inside, causing the network perimeter as we know it to dissolve. We realized a new perimeter was needed, one that is built in the cloud and follows and protects data wherever it goes, so we started Netskope to redefine Cloud, Network and Data Security.
Since 2012, we have built the market-leading cloud security company and an award-winning culture powered by hundreds of employees spread across offices in Santa Clara, San Francisco, Seattle, Bangalore, London, Melbourne, and Tokyo. Our core values are openness, honesty, and transparency, and we purposely developed our open desk layouts and large meeting spaces to support and promote partnerships, collaboration, and teamwork. From catered lunches and office celebrations to employee recognition events and social professional groups such as the Awesome Women of Netskope (AWON), we strive to keep work fun, supportive and interactive.Visit us at Netskope Careers and follow us on Twitter @Netskope and Facebook.


At Netskope, our world class QE organization is built with engineers who love to write code to test, have the aptitude to find ways to break things, know how a cloud service should work and can build automation for day to day tasks that machines can run. Our SDETs build automation tools to do functional, regression, security, performance and load/scale testing of our services and clients. Your contributions will test software that large Fortune 500 enterprises will use and rely upon everyday.



You love testing highly dynamic software and pushing it to the max and beyond for strength and resilience. You are happily challenged when faced with solving complex problems. You love digging deep into the product to find its breaking points. You love the ""aha!"" moment when you find the repro to a bug.

#LI-NN1",4.2,"Netskope
4.2",Buenos Aires,-1,1001 to 5000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Back End Engineer - Mulesoft,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
As a Software Engineer at MuleSoft, a Salesforce Company, you will work on a small SCRUM team to drive the development of modular, composable, and/or maintainable microservices to expose the functionality of the world’s leading integration platform to customers and allow us to scale platform usage around the world. Our teams own mission-critical aspects of a rapidly growing, globally distributed platform and, as such, you will have an incredible amount of impact on the current state and future direction of our product, with visibility throughout the organization and a significant opportunity to take ownership

Some of Our Current Projects
Join our Mulesoft teams to help the world leading execution engine that powers thousands of Integrations and APIs worldwide of most important companies on their mission critical applications.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Senior Data Engineer (AWS) - DevOps,-1,"Rappi is the game changer startup for last mile delivery in Latam. With more than 100K orders daily, we are making easy our customers lives by offering all the services available in their cities and delivering it in less than 30 minutes.

We are looking for a Senior Data Engineer who will be responsible for building, improving and maintaining a scalable data pipeline infrastructure required for extraction, transformation, and loading of terabytes of data from thousands of sources to our analytics platform.

You will have the opportunity to apply cutting-edge technologies in large scale environment with a challenging rapid growth pace, taking ownership of both internal and external services, and applying all your skills to make an impact on the whole company.

You will be working with a skilled group of international tech specialists, on a high pressure hard-work environment.",3.6,"Rappi
3.6",Buenos Aires,-1,1001 to 5000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Software Engineer,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
MuleSoft, a Salesforce Company sits at the heart of all convergent technologies trends (SaaS, big data, APIs, microservices, etc.), and our developers are tackling some of the most challenging problems in technology today.
As a Software Engineer at MuleSoft, a Salesforce Company, you will work on a small SCRUM team to drive the development of modular, composable, and/or maintainable microservices to expose the functionality of the Anypoint Platform to customers and allow us to scale platform usage around the world. Our teams own mission-critical aspects of a rapidly growing, globally distributed platform and, as such, you will have an incredible amount of impact on the current state and future direction of our product, with visibility throughout the organization and a significant opportunity to take ownership.",4.4,"MuleSoft
4.4",Buenos Aires,-1,1001 to 5000 Employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Support Engineer,-1,"About the vacancy


We are searching for a support engineer for a modern, cloud-based, laboratory information system. The solution supports the following functionality:

• Laboratory customization

— Instrument, Billing, & EMR Integrations

— Requisition and Questionnaire Forms

— Report Templates

— Barcode Label Design and Printing

— Data Entry Screens

• Portals for access for client, patient, physician, a pharmacist with a centralized dashboard

• Business tools, such as patient test scheduling, sample management, result delivery, and reporting, quality control

• Client Resource Management

Support Engineer will help users of the solution to resolve issues and address them to the development team. The majority of the users are based in Pacific Time, so time adjusting is required.",4.9,"DataArt
4.9",Buenos Aires,-1,1001 to 5000 Employees,1997,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1
Java Backend Software Engineer (Senior & Lead),-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Senior Software Engineer (Java)
Join our Mulesoft teams to help build the world’s first-class execution engine that powers thousands of Integrations and APIs worldwide of most important companies on their mission critical applications.
Project summary
We hold 2 important projects at this time:
1) Anypoint Runtime Management is the result of the combination of several key components of the AnyPoint platform that, together, work for the purpose of managing any Runtime Engine (Mule Core product) and the Mule application that runs on The cloud or on-premises. Its capabilities are broad and include the entire DevOps life cycle, such as application deployment, server and cluster configuration, flow monitoring, configuration of Kubernetes clusters and much more. ARM is currently undergoing an abstraction and extension of its scope to be able to fully support multiple use-case scenarios working towards the goal of centralizing all of the management features of any component of the Anypoint Platform through it.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Technical Consulting Engineer,-1,"Why you'll love Cisco


We change the World, you will become passionate about your employer and the brand you represent. Everything is converging on the Internet, making networked connections more meaningful than ever before in our lives. Our employees' groundbreaking ideas impact everything. Here, that means we take creative ideas from the drawing board to dynamic solutions that have real world impact. You'll collaborate with Cisco leaders, partner with mentors, and develop incredible relationships with colleagues who share your interest in connecting the unconnected. You'll be part a team that cares about its customers, enjoys having fun, and you'll take part in changing the lives of those in our local communities. Come prepared to be encouraged and inspired.



At Cisco, each person brings their unique talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
Colourful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us! #WeAreCisco

Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis.",4.2,"Cisco Systems
4.2",Buenos Aires,-1,10000+ Employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Network Engineer,-1,"About the vacancy


Our client is a New York-based commercial media company with representative offices around the world that provides access to offers from more than 2000 travel and entertainment enterprises. It also provides reviews of the offered options, a selection with low prices, the ability to confirm the actual cost, a selection of offers based on the user’s geo-position, and other parameters. Its service is used by more than 28 million people in North America, Europe, and the Asia-Pacific region.

We are looking for a Network Engineer. The goal is to support the project with hands-on experience for the network and cloud-based services. The key tasks will be:

— Assisting with the WAN design for Branch offices

— Migrating services from the data center to Azure infrastructure

Note that we hire specialists not to the project, but to one of DataArt’s companies. If the project is over, or you become uncomfortable in it, you can discuss a transition to another project.",4.9,"Cisco Systems
4.2",Buenos Aires,-1,1001 to 5000 Employees,1997,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1
Software Engineer,-1,"ProfitWell is the leader in subscription monetization and retention. We help companies, from scrappy startups to brand-name enterprises, get the most out of their subscription offerings.


It's not just about pushing code. It's about pushing high-quality code that sets the product apart and defines the ethos of the experience of the product. You'd rather take an extra 30 minutes to work out a better process than simply wait for all of the bugs to appear. Of course, there are times bugs teach you an even better way of solving the problem and the way forward is simply relentless execution. No problem shouldn't be considered and your teammates enjoy working through them with you. It's not personal, it's all about creating the very best product possible.

If this is you, come join the team at ProfitWell as an Engineer where you'll have a chance to get your hands dirty and learn from others who share your passion for building amazing products. For the past seven years, ProfitWell has been helping companies make more money and learn more about their customers through pricing and value monitoring. We do that by collecting, reviewing, and communicating not just data, but actionable insights. We believe that taking a bunch of data and translating it into a bunch of graphs doesn’t really solve the problem. We also believe that focus on one industry helps us win in helping customers and growing our business. We want to solve for these failings of the Business Intelligence industry, empowering everyone to get the most out of subscription.",3.9,"ProfitWell
3.9",Rosario,-1,51 to 200 Employees,2012,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1
Senior Back-End Engineer,-1,"About Netskope


Today, there's more data and users outside the enterprise than inside, causing the network perimeter as we know it to dissolve. We realized a new perimeter was needed, one that is built in the cloud and follows and protects data wherever it goes, so we started Netskope to redefine Cloud, Network and Data Security.
Since 2012, we have built the market-leading cloud security company and an award-winning culture powered by hundreds of employees spread across offices in Santa Clara, San Francisco, Seattle, Bangalore, London, Melbourne, and Tokyo. Our core values are openness, honesty, and transparency, and we purposely developed our open desk layouts and large meeting spaces to support and promote partnerships, collaboration, and teamwork. From catered lunches and office celebrations to employee recognition events and social professional groups such as the Awesome Women of Netskope (AWON), we strive to keep work fun, supportive and interactive.Visit us at Netskope Careers and follow us on Twitter @Netskope and Facebook.


We are looking for a Senior Software Engineer to join the Netskope Next Gen SWG team. In this role you will help to architect, design and implement our cloud-based web security solution that prevents malware, detects advanced threats, filters traffic, protects data, controls app use for any user, location or device.



#LI-NN1",4.2,"Netskope
4.2",Buenos Aires,-1,1001 to 5000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,-1,"Busqueda: Data Scientist
Por intermedio de LATAM5411, importante empresa de marketing y publicidad digital ubicada en la zona de Palermo, se encuentra en la búsqueda de un Data Scientist.
Responsabilidades:
Analizar datos no estructurados
Diseñar un modelo de datos.
Coordinar con diferentes equipos funcionales
Interactuar con distintos stakeholders para poder entender la data a analizar, así como aprovechar los datos de la empresa para encontrar soluciones.",4.4,"LATAM5411
4.4",Argentina,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
