Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Ss iOS Engineer - Swift,-1,"Grability se ha convertido en una incubadora de productos digitales, trabajando de la mano con los minoristas más importantes del mundo como: Walmart, El Corte Inglés y FoodStuffs; Innovando en productos como a2censo para la Bolsa de Valores de Colombia y creando la startup con el mayor crecimiento de todos los tiempos, como lo es Rappi (Que respaldados por los mejores inversionistas, incluyendo Sequoia, Andreesen Horowitz Y Combinator, DST Capital y Softbank, ha alcanzado el estatus de unicornio el año pasado y no hemos disminuido la velocidad), ha logrado robar el interés del mundo entero y estamos correspondiendo revolucionando diferentes industrias con tecnología.

Nuestra misión es convertir una idea, en un éxito tecnológico y ahora queremos aprovecharnos de esto para iniciar nuevos desafíos de innovación que hemos incubado en Grability.

El ADN Grability está conformado por:",4.4,"Grability
4.4",Bogotá,-1,51 to 200 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $10 million (USD),-1
Sr. Network Engineer,-1,"Senior Network Engineer

Position Overview:

The Sr. Network Engineer's primary responsibilities are to plan, design, implement and test network solutions to meet the needs of all areas of network operations. Such operational areas include but are not limited to colo and cloud data centers including customer and service provider connectivity and the LiveVox corporate office networks. This position works closely with various groups across Technical Operations disciplines including Systems, Storage, Database, VOIP/VIMP, NOC/SOC and others across the organization. The position is responsible for creating and maintaining documentation and diagrams for the solutions and operations. Further, this position also performs implementation and operational tasks associated with network infrastructure devices such as but not limited to firewalls, load balancers, switches, routers, IDS/IPS and their associated logging data.



The ideal candidate for this position will have 5+ years of experience working with LANs and WANs in a corporate network environment, High Availability Architecture and attention to End user experience. The candidate must be able to demonstrate a strong ability to communicate effectively and must be able to work well both individually as well as in a team environment.



The skills enumerated below apply to physical and virtual implementations in on-premises as well as cloud environments and virtual public cloud (VPC.)
LiveVox is proud to be an equal opportunity workplace and an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a disability or special need that requires accommodation, please let us know. We're always looking to bring smart, talented people with diverse backgrounds, interests and experiences to join our team.",4.0,"LiveVox
4.0",Medellín,-1,501 to 1000 Employees,2000,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),-1
Front-End Software Engineer - 100% Remote - Colombia,-1,"We are 350+ employees from diverse backgrounds, that hail from more than 50 countries, and speak 15 languages. But, we all share one thing in common: we’re passionate about accelerating software innovation. Our vision is to put Nexus products at the center of every open source decision made by modern engineering organizations. We’re one of the fastest growing tech companies in America and have been named both a Deloitte Fast 500 and Inc. 5000 company three years in a row. We pride ourselves on being an open and supportive company, which is why we were named to Fast Company’s list of 50 Best Workplaces for Innovators 2018, 2019, and 2020.

We support our remote employee experience. While we have great office spaces in the Fulton MD, Tyson's Corner VA, London UK, and Sydney AUS, we’re very distributed and remote first (and always have been). We use a number of communication tools to connect across the company—and all remote employees have the opportunity to visit our offices and meet their teams face-to-face at team offsites. We also have an annual company offsite to get quality in-person time with the entire company at least once a year.",4.7,"Sonatype
4.7",Trabajo desde casa,-1,201 to 500 Employees,2008,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),-1
Mid SDET (Software Development Engineer in Test),-1,"We are seeking a self-motivated and enthusiastic Mid Automation Test Engineer to join our Automation Test team. They will contribute to an automation framework as well as create data driven test for web applications, embedded software and APIs. Will be responsible for adhering to SDLC processes, coding standards as well as coaching junior teammates when appropriate.

Responsibilities:
Learn and adhere to testing processes and policies; understand and follow the development cycle processes for our automated test products
Review and provide input/feedback on design specifications
Provide estimates for developing tests


Being a part of TEAM International gives you the chance to work on challenging projects with great professionals, international clients, and the latest technologies.

We have a great benefits package that includes: English lessons, Private Health Insurance, 20+ Vacation days. Gym Bonus, Education allowance, etc.

You will join a great working environment, with chill spaces, you can enjoy our beer Fridays, play station, board games and free snacks at the office, we are in an amazing location at El Poblado’s Milla de Oro Building.",4.4,"TEAM International
4.4",Medellín,-1,201 to 500 Employees,1991,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Software Engineer - Containers,-1,"Because you belong at Twilio.

The Who, What, Why and Where


Twilio's Platform Engineering team is responsible for building the core compute, communications, and deployment systems used across all engineering teams at Twilio. We build the tools and platforms that allow Twilio Engineering teams to focus on their area of expertise, from the Twilio Console and Edge API down to the Voice, Video, and IoT core.

As Twilio continues its journey to empower our customers to build any communications experience across any channel, the Platform Engineering team ensures we can scale as the business grows. As stewards for how Twilio engineers run their applications, we sit at the intersection of application engineering, architecture, design, and operations -- the decisions we make and tools we build have a lasting impact on how Twilio's services delight our customers.



Twilio is looking for an experienced Software Engineer to join us and build the future of our compute platform as part of our Platform Engineering team. You may be a fit if:


As a Software Engineer, Twilio's values -- the Twilio Magic -- will be your cornerstone and guide each and every day. You will:


Twilio is comprised of 150+ empowered autonomous engineering teams that are mini-startups each responsible for a piece of the larger Twilio puzzle. We serve the many teams that build a wide array of application shapes, sizes, and flavors for Twilio. Orchestration provides compute services that are a part of each and every Twilio request, API call, data access, and customer interaction. Containerization and Kubernetes are key to our vision to build a more resilient, flexible, and responsive engineering platform.

Twilio believes in the power of Platforms to create leverage and empower developers. Our internal platforms enable our own small teams of developers to accelerate their delivery by enabling them to focus on making world-class services that delight our customers.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position is located wherever you are in Colombia. A few times a year, you may visit the Twilio office in Bogota, Colombia to meet with your team members in person. There, you'll be able to enjoy our in-office perks while you meld with your team.

Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Software Development Engineer,-1,"18534 Software Development Engineer (Open)

Position Type:

Full time

Location(s):

CO.Bogota.Office

Summary:

CSG International's Cross-Product Integration Services group - Data Migration team develops CSG's leading edge applications. The group is made of highly motivated individuals that represent some of the best talent in the industry. The group follows an Agile methodology that emphasizes teamwork and close collaboration with business owners. It is committed to continuous improvement in how software is developed and maintained - it hires like minded individuals that thrive in such an environment.



The right candidate will start with solid understanding of relational database technologies and the ability to write moderate to complex SQL queries (with complex joins), stored procedures, triggers and functions. General understanding of basic data modeling principles and various data integration and BI architectures and best practices. Solid software developer using one or more tools from CSGs supported technology stack to include T-SQL, C#, COBOL, JCL/PROCS, Powershell and DB2. Possesses general understanding of current best practices and leading-edge technologies to provide innovative solutions that are relevant and competitive in the marketplace.",4.0,"CSG
4.0",Bogotá,-1,1001 to 5000 Employees,1994,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),-1
"Senior Software Engineer, Remote, Full Time",-1,"Are you an experienced software engineer with deep experience in building and shipping amazing products? Do you have high standards when it comes to code quality and user experiences? Are you the best developer on your team? Are you ready to work alongside the best engineers in the world for name-brand, industry leading companies? Do you want to work in a positive, uplifting work environment, for a company with a 4.5 star rating on GlassDoor? Is a competitive compensation and benefits package important to you?

Join FullStack Labs as we revolutionize the software consulting industry, and execute on our mission to rid the world of ugly, outdated, buggy software.

As an engineer at FullStack Labs you will help our incredible clients achieve their technical goals in one of two ways: 1) Team Augmentation: You will integrate yourself directly into our client’s team and work alongside their existing engineers on a daily basis. 2) Design & Build: You will work on a FullStack Labs development team to build and ship greenfield applications for our clients.",4.4,"FullStack Labs
4.4",Colombia,-1,51 to 200 Employees,2013,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Senior Concept Design Engineer,-1,"Pacesetting. Passionate. Together. 自 1899 年起，HELLA 作为全球排名前 位的汽车供应商之一，通过创新的照明系统和汽车电子技术树立了行业标杆。此外，公司是零件市场和私营修理车间最重要的合作伙伴之一。我们的动力是塑造面向未来的机动性和培育中心市场趋势，如自动驾驶、能效、电气化、连通性、数字化以及个性化。每天，全世界有超过 36,000 名员工凭借专业知识和创新能力满怀热情地为此而奋斗。

Pacesetting. Passionate. Together. Since 1899, HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connectivity and digitization as well as individualization. Every day, 36,000 employees worldwide are committed to this with passion, know-how and innovative strength.",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Personalized Support Engineer,-1,"The Who, What, Where and Why

Twilio Personalized Support Engineers are the voice of Twilio to our customers and partners; we'll count on you to interact in a friendly and professional way. You will work with our customers' and partners' developers, architects and support personnel to resolve complex tickets/cases with potentially very costly and far-reaching consequences.

Who?

Twilio is looking for a Personalized Support Engineer (PSE) to join the global Personalized Support Team. Focusing on providing friendly, professional customer service, Personalized Support Engineers must also demonstrate a high competency in communicating complex technical issues to both technical and non-technical audiences via email, phone, or web video mediums.


A regular day in the life of a Personalized Support Engineer at Twilio consists of working on the cases raised by various top tier customers and looking at ways to prevent future occurrences of such issues. Some examples include: examining packet capture data and engaging one of our carriers to resolve a one-way audio issue in Germany, providing advice to a customer whose web server is not responding to HTTP requests from Twilio, and calling a customer to discuss the design of a function for transferring calls between agents in a call center.

As a Personalized Support Engineer (PSE) you will help customers understand the finer points of Twilio capabilities and influence them to implement best practices.


Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. We only succeed at Twilio when our customers succeed. An outstanding customer experience with both our products and our service is an integral part of why customers choose Twilio, and your role is critical in ensuring the success here.

Twilio is truly unique; we are a company committed to your growth, your learning, your development and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We invest in time dedicated to tackling hard problems and creating your own ideas. We have a cultural foundation built on diversity, inclusion and innovation and we want you and your ideas to thrive at Twilio. Come join us.



This position will be located in our office in Bogotá, Colombia. You will enjoy our office perks: snacks, game room, ergonomic desks, bi-weekly All Hands and more. Also available are bi-monthly massages, bi-weekly catered meals, stocked kitchen, monthly breakfast outings, Wednesday night dinners, and monthly team-building events. Twilio also offers comprehensive benefit packages.

What you will also get to experience is a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture where everyone is able to do and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Developer and App Platform Software Engineer,-1,"Search Jobs


Job Description

The Elevator Pitch: Why will you enjoy this new opportunity?

You have an analytical mind and a passion for the craft of software engineering, and you love solving problems and learning new things. Technologies come and go, but that excites you because of the endless possibilities it creates. You want to be a part of a collaborative environment whose teams care about the product they are creating, how they create it, and the impact it has on customers’ business objectives.







The Software Delivery program is a group of teams who are focused on providing an efficient, automated delivery experience for all MAPBU teams, while also supplying customers with a trusted location for sourcing secure, compliant, and verified Tanzu software. We balance our Product Team’s need to ship quickly, with our customer’s need for secure, compliant, and verified software.



As a developer you know how frustrating it can be to spend months developing something only to wait weeks to see it land in production. You are keen to help visualize the hurdles that block an application getting to production through new development, partner tool integration all with the goal of speeding up this path to production in a customer complaint process. Tanzu Application Service - Tanzu Application Service provides businesses a platform to dramatically improve operator efficiency and developer productivity with respect to the applications they develop. This enables our customers’ development and IT operations teams to spend more time writing code, spend less time on mundane tasks and focus on activities that drive business value – building and deploying great software.





- You use test driven development to create a high level of confidence in the quality of code that you ship.

- You design with an eye on modularity, seeking to be able to replace an integration easily

- You can communicate and collaborate with product and design in your development and you are constructive in sharing your opinions





The hiring manager for this role is an Engineering Manager or a Senior Engineering Manager who is keen to share the specifics of their program with you.





· Employee Stock Purchase Plan

· Medical Coverage, Retirement, and Parental Leave Plans for All Family Types

· Generous Time Off Programs

· 40 hours of paid time to volunteer in your community

· Rethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilities

· Financial contributions to your ongoing development (conference participation, trainings, course work, etc.)

· Healthy and local inspired snacks in all our pantries

#TeamTanzu

This position is eligible for TanzuChallenge referral campaign

VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. VMware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.",4.3,"VMware
4.3",Bogotá,-1,10000+ Employees,1998,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),-1
Lead Optics Engineer,-1,"Pacesetting. Passionate. Together. 自 1899 年起，HELLA 作为全球排名前 位的汽车供应商之一，通过创新的照明系统和汽车电子技术树立了行业标杆。此外，公司是零件市场和私营修理车间最重要的合作伙伴之一。我们的动力是塑造面向未来的机动性和培育中心市场趋势，如自动驾驶、能效、电气化、连通性、数字化以及个性化。每天，全世界有超过 36,000 名员工凭借专业知识和创新能力满怀热情地为此而奋斗。

Pacesetting. Passionate. Together. Since 1899, HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connectivity and digitization as well as individualization. Every day, 36,000 employees worldwide are committed to this with passion, know-how and innovative strength.",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Class Of - Solutions Engineer - Colombia (LADClassOf,-1,"Class Of - Solutions Engineer - Colombia (LADClassOf-SE)-200014UV Applicants are required to read, write, and speak the following languages: English, Spanish
Preferred Qualifications


2021 Class Of for Solutions Engineer

The Cloud Engineering team designs innovative and transformational projects and cases of use for our customers based on technical knowledge of Oracle Cloud Infrastructure. We apply our expertise in infrastructure (IaaS) and platform (PaaS) services to work together with our customers and implementation partners to develop architectures, best practices and projects that add value to the business. We often work with infrastructure administrators, developers, network and security specialists, managers, among others, through heterogeneous and multidisciplinary work groups / squads.

We deliver excellence to our customers with attention to the best cost/benefit for them; we provide projects and recommendations always based on deep technical knowledge. It’s our job to help the customers build the necessary foundation for a successful adoption of our cloud platforms, from their first steps on. We’ll always be their trusted advisors.

For this position, we’re looking for individuals driven by high performance, eager to learn about technology and technical cloud concepts; motivated and passionate about applying innovation, trends and technology to transform people, organizations and companies.

Acting as a ""trusted advisor"", we hope you‘ll keep in touch with specialists, technicians and managers of our clients, in order to design how our solutions can meet their challenges and provide competitive advantages through innovative proposals. In this world of high speed and constant change, more than being satisfied with your current knowledge, it is crucial to be continuously willing to learn, unlearn and relearn at all times.

:",3.7,"Oracle
3.7",Bogotá,-1,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
DevOps Engineer,-1,"Are you an experienced software engineer with deep experience in building and shipping amazing products? Do you have high standards when it comes to code quality and user experiences? Are you the best developer on your team? Are you ready to work alongside the best engineers in the world for name-brand, industry leading companies? Do you want to work in a positive, uplifting work environment, for a company with a 4.5 star rating on GlassDoor? Is a competitive compensation and benefits package important to you?

Join FullStack Labs as we revolutionize the software consulting industry, and execute on our mission to rid the world of ugly, outdated, buggy software.

As an engineer at FullStack Labs you will help our incredible clients achieve their technical goals in one of two ways: 1) Team Augmentation: You will integrate yourself directly into our client’s team and work alongside their existing engineers on a daily basis. 2) Design & Build: You will work on a FullStack Labs development team to build and ship greenfield applications for our clients.",4.4,"FullStack Labs
4.4",Barranquilla,-1,51 to 200 Employees,2013,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Manufacturing Engineer III,-1,"Pacesetting. Passionate. Together. Since 1899, HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connectivity and digitization as well as individualization. Every day, 36,000 employees worldwide are committed to this with passion, know-how and innovative strength.

YOUR TASKS

Job Objective
Execution of planning and approval of new and complex production equipment in alignment with the product development process
Planning and specifying complex working cycles and sequences, taking new and modified production processes and methods into account; planning and arranging for the procurement / manufacture of appropriate operating
and testing equipment

Projecting within the context of development projects in agreement with the superior

Duties and Responsibilities
A Manufacturing Engineering
1 Agreeing and following up targets with the Project Manager or the Operations Readiness Manager in terms of quality, costs and timing in agreement with the superior and taking existing processes and methods into
consideration

2 Executing in the development of production methods taking the market development for production systems into account and check new systems for their suitability and applicability as set by Hella specific
constrains and legal requirements

3 Prepare suggestions for design of components suitable for production in accordance with manufacturing requirements identifying concrete potentials for saving based on the idea of TCO (total cost of
ownership); inspiring design or manufacturing engineering changes

4 Plan complex operating equipmentprocurement

6 Define and describe manufacturing sequences, manufacturing capacities and operating equipment data taking into account the planning variables to be determined (workflows, planned times, batch sizes);
prepare manufacturing plans using existing systems and methods

7 Plan new manufacturing sequences and operating equipment with the help of existing manufacturing processes, taking knowledge from the field of work science, production engineering and economics into
account, as well as guidelines and standards. Use digitization to increase efficiency and robustness (e.g. MES, Hydra, iTAC)

8 Continual editing, interpretation and implementation of relevant technical information from internal and external partners as well as coordination and implementation of process and production equipment
changes

9 Evaluate risks using the process FMEA and taking customer requirements into consideration as well as developing and implementation of improvement actions

10 Prepare, update and manage production and quality related documentation according to the guidelines as well as creating and updating the production master data

11 Involvement in internal and external pre-series audits in production and quality assurance, as well as supporting series auditing in agreement with the superior if appropriate

12 Plan and coordinate the preparation of (initial) samples including component recording and provision; monitoring the production of (initial) samples and carrying out acceptance test checks; if appropriate initiating design changes in agreement with the project team

13 Involvement in and/or implementation of defined escalation scenarios whenever deviations from targets occur in manufacturing engineering; showing existing alternative solutions

14 Involvement in change management (EOP control, costing, feasibility analysis, scheduling etc.)",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Sr. Deployment Engineer,-1,"The following position is offered via our affiliate Viacess-Orca.

Applicants must be in or around surrounding city of Guadalajara, Mexico or Bogata, Colombia.

Viaccess-Orca is a leading global solutions provider of OTT and TV platforms, content protection, and advanced data solutions for a personalized TV experience. Viaccess-Orca is part of the Orange Group with solutions deployed in over 35 countries, reaching more than 27 million subscribers.

Viaccess–Orca has a wide multicultural competence and proposes innovative solutions to its content provider customers. Its portfolio of solutions encompasses content protection, anti-piracy solutions, service platforms, users’ engagement solutions. Viaccess-Orca, as a subsidiary of Orange, has the advantage of belonging to a listed company while being managed as a small structure with a global vision on business activities, capacity to influence and short decision making processes.

Viaccess–Orca is a business undergoing wide transformation, with clients worldwide, with a multicultural context and integrated teams.

Your main tasks in devops and engineering team will be:
Apply",5.0,"Orange
5.0",Bogotá,-1,Unknown,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
QA Automation Engineer | RappiPay,-1,"From building a new banking platform to creating an award-winning app, our tech & QA teams is at the heart of everything we do at Rappi.

Working in Technology at Rappi is not about fixing legacy systems – it is about building world-class products from the ground up that will be used by millions. We’ve hired some of the most talented developers & QA engineers out there to help us do this – and we want you to join them. This role will be based at Rappi’s Mexico City headquarters.

Note that this is NOT a typical QA or engineering role, you will have a direct impact on our users satisfaction and will help us create a better QA framework.

This position is primary for Bogota - Colombia, but remote chances are open for LATAM candidates.",3.6,"Orange
5.0",Bogotá,-1,1001 to 5000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Power System Engineer - LatAm,-1,"Do you have concerns about climate change or energy affordability and wonder if there is a job out there that would allow you to have massive impact on these critical issues? Have you ever dreamed of working at a company that is filled with unusually passionate superstars and truly “walks-the-talk” around concepts like integrity, creating a true meritocracy, mutual respect, inclusion, and collaboration? If so, read on to see if Smart Wires might have the career opportunity that you have been dreaming about.

Smart Wires is currently looking for a Latin America-based Power System Engineer to join our international Product and Solution Analytics team.

The Position

Smart Wires is reimagining the grid with our modular FACTS hardware. The Smart Wires analytics team is reimagining how transmission planning can be done in an optimal and reproducible way. Our current opportunities lie at the intersection of Power System Analysis, Power and Energy Market Analysis, Software Engineering, and Data Analytics.

Power System Engineers report to the Director of Product and Solution Analytics. This role will also provide technical support to the sales team, help identify new market opportunities, participate in new product development and represent Smart Wires at industry events. Qualified candidates are optimistic, energetic, excellent communicators, and thrive when working as part of a fast-paced, multi-disciplinary team. We encourage you to apply to this position if you think you’re a strong candidate, even if you don’t precisely match the following Preferred Skills and Experiences.



If you have been reading closely, you wouldn't expect a typical recruiting process. And, we'd hate to disappoint you. To begin our rather unique recruiting process, please submit your resume and a thoughtful cover letter in English, which explains why you believe you would be the perfect fit for this job. Please note that your cover letter MUST specifically address each of the ideal qualifications described below. So, your first opportunity to impress us is...


Smart Wires develops and implements innovative technologies that advance the delivery of electricity. With our technology, electric utilities can maximize transfer capacity on their grids. This means more renewables, improved flexibility and stability, and less constraints, costs, community and environmental impact. With our next generation SmartValve™ technology, alongside our advanced analytics and consulting services, we are built to assist utilities solve problems and evolve the grid. Smart Wires is based in the United States, with corporate headquarters in Silicon Valley, European headquarters in Dublin, Ireland, and a global workforce.



We are carefully engineering our culture to attract stunning performers who thrive in a ""Freedom and Responsibility"" culture. Borrowing heavily from the cultural breakthroughs offered by Netflix, this culture rejects tight management of detailed tasks, focusing instead on hiring great people capable of managing important missions with fairly limited direction and supervision. We give even those with limited work experience the resources they need and believe that certain superstars are hard-wired to deliver nothing but truly excellent results. This is an atmosphere of rapid professional development and incredible learning. Our goal is to place superstars in every role so that we rely and trust each other to do our jobs brilliantly, knowing that this strategy ensures a fun, exciting workplace and nearly guarantees continued commercial success.",4.5,"Smart Wires
4.5",Colombia,-1,51 to 200 Employees,2011,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),-1
Lead Design Engineer - světlomety,-1,"Pacesetting. Passionate. Together. Společnost HELLA se už od roku 1899 řadí mezi předních světových dodavatelů automobilového průmyslu, který významně ovlivňuje inovativními osvětlovacími systémy a automobilovou elektronikou. Společnost navíc patří mezi nejdůležitější partnery nezávislého trhu s náhradními díly a nezávislých autoservisů. Co nás motivuje? Možnost ovlivňovat mobilitu zítřka a pomáhat rozvoji zásadních trendů na trhu, jako je autonomní řízení, snižování spotřeby paliva, elektrifikace, konektivita, digitalizace a individualizace. Těmito trendy se každý den s plným nasazením, rozsáhlým know-how a obrovským inovačním potenciálem zabývá 36 tisíc zaměstnanců po celém světě.

Láká Vás vedoucí role v rámci projektového týmu za doménu konstrukce a možnost podílet se na vývoji světel pro prestižní světové automobilky? Chtěli byste každý den na silnicích potkávat výsledky své práce, spolupracovat v mezinárodním týmu na špičkových produktech a využívat nejnovější technologie? Pokud Vám nevadí relokace do Mohelnice nebo okolí, přidejte se k nám, při relokaci Vás podpoříme!",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
DevOps Engineer,-1,"Koombea is looking for a DevOps Engineer to join our development team in Barranquilla or as a remote worker. Your main goal is to design, build, and improve repeatable Cloud infrastructure following industry best practices.

Responsibilities
Implement, configure, manage and automate cloud infrastructure for multiple projects.
Work across multiple development teams for planning, build and release application environments.
Definition, implementation and continuous optimization of our CI/CD pipeline.
Boost the performance and reliability for production environments.
Powered by JazzHR",4.6,"Koombea Inc
4.6",Colombia,-1,51 to 200 Employees,2007,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Sr. QA Automation Engineer,-1,"We're a global IT consulting company helping our clients operate at their best, constantly developing new and exciting solutions to fulfill our clients’ needs.

At TEAM we might not always have the right opening for you available. But we are always interested in meeting great new talent and getting them onboard ASAP. This is why we have created our Talent Pool system through which we will preapprove high potential candidates so that when the time is right, we can expedite our hiring process.

We believe that a great workplace connects talented people and challenging tasks. And that's our underlying principle. If you want to work at one of the best global companies and be surrounded by people who support, you and push for innovation — come work with us

Responsibilities:


Must have skills:",4.4,"TEAM International
4.4",Colombia,-1,201 to 500 Employees,1991,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,-1,"About Chiper

Chiper is a technology startup present in Colombia and Mexico. The platform offers mass consumption products at direct prices from manufacturers to independent businesses such as neighborhood stores, liquor stores, mini markets, etc. Our purpose is to create bridges between middle and low income people who are looking for better alternatives to buy their essential goods, their needs and opportunities of traditional and obsolete models with technology, always thinking about that end user and their alternatives. Our inspiration is the final buyer that is supplied in these independent businesses.

Chiper was born as a project in 2018 and in 2019 was launched as a company. We have had an accelerated growth and we seek to add to our team entrepreneurs who dream of eating the world, who enjoy an environment of uncertainty and co-creation. We want people who first and foremost want to be the best at what they do and also help their peers to be the best.

Be part of a team where you will be:
A Data Scientist that will help us to create and better algorithms for Chiper. In this role, you should have a background in math, stats, optimization, and programming. You should have experience in building and analyzing models and feel comfortable working with matrices and algorithms. We are building a team of data scientists that never start from zero, are conscious and challenging regarding assumptions, and clearly define and optimize the objective function.

Your principal responsibilities will be:
We are looking the next skills:
What you’ll find when working at Chiper:

An environment rewarding on the we work hard with energy and passion for what we do. We try always seeing the positive side in every situation, we try to be stay humble and get work done no matter our position and level in the company. If you believe you match these values ¡we look forward to meeting you!

For additional information on Chiper please visit:
Website: www.chiper.co

LinkedIn: www.linkedin.com/company/11711361/admin/

Instagram: @chiper.dreamteam",3.0,"Chiper
3.0",Bogota,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
